timestamp_utc,phase,index,name,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_draw_w,power_limit_w,temperature_c,sm_clock_mhz
2026-08-07T11:50:28.718Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:29.758Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:30.799Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 29, 135
2026-08-07T11:50:31.843Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:32.883Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 29, 135
2026-08-07T11:50:33.926Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:34.968Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:36.016Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:37.054Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:38.095Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:39.143Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 29, 135
2026-08-07T11:50:40.181Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:41.227Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:42.268Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:43.314Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:44.351Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:45.392Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:46.436Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:47.475Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:48.522Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:49.561Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:50.599Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:51.643Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:52.682Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:53.730Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:54.771Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:55.817Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
